file_name,url,inference_transcript,audio_duration
STT_GR_0038_1164_3579919_to_3580752,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1164_3579919_to_3580752.wav,ཨེ།  ,0.833
STT_GR_0038_1165_3580816_to_3582576,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1165_3580816_to_3582576.wav,དེ་གསུང་བ་གསུངས་པ་གདོང་ོ་སྟེ།  ,1.76
STT_GR_0038_1166_3582832_to_3585968,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1166_3582832_to_3585968.wav,གདམ་པ་རྣམས་དེ་གསུང་གི་རྒྱིད་གྲམ་ནསད། སྒྱར་སྲས་རྣམ་དེ་ལ་རེད་སུར་སྤྲ་ནས་དུ།  ,3.136
STT_GR_0038_1167_3586384_to_3589008,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1167_3586384_to_3589008.wav,དེ་ནས་ཁོ་གི་རྩ་བའི་བླ་མ་ཐམ་ཐད་ཀི་གསུང་པ་དེ།  ,2.624
STT_GR_0038_1168_3589328_to_3590415,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1168_3589328_to_3590415.wav,ཨེ། ཐམས་ཅད།  ,1.087
STT_GR_0038_1169_3590511_to_3591216,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1169_3590511_to_3591216.wav,ཨུམ་མར།  ,0.705
STT_GR_0038_1170_3591823_to_3593488,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1170_3591823_to_3593488.wav,དགད་འྱང་དེ་ག་འོ་འཚམས་གི་ ,1.665
STT_GR_0038_1171_3593520_to_3594544,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1171_3593520_to_3594544.wav,གཅིག་ད་སྡུས་ནསད།  ,1.024
STT_GR_0038_1172_3594991_to_3595504,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1172_3594991_to_3595504.wav,ཨེས།  ,0.513
STT_GR_0038_1173_3595727_to_3597680,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1173_3595727_to_3597680.wav,དེ་རིང་འདི་གདོན་ཆེན་སོན་སྐྱོ་ཚོར་འདུས་ཡིན་ན།  ,1.953
STT_GR_0038_1174_3598192_to_3599247,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1174_3598192_to_3599247.wav,རྒྱབ་རའི་སེལ་ཡ་ཐམས་ཅད།  ,1.055
STT_GR_0038_1175_3599279_to_3602064,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1175_3599279_to_3602064.wav,་དེ་རྒྱབ་ྱ་ནས། ཆུ་ལ་ཟག་ཕཆོག་ཟེར་བ་ྱི་ལངས།  ,2.785
STT_GR_0038_1176_3602672_to_3603663,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1176_3602672_to_3603663.wav,རེག་ཡོད་རེད།  ,0.991
STT_GR_0038_1177_3603759_to_3605935,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1177_3603759_to_3605935.wav,ཐབས་ཅེད་ཟག་རྒྱའི་བདེ་གཞིག་གོས་པོ་ཡུག་ལ་ཡང་།  ,2.176
STT_GR_0038_1178_3606384_to_3609872,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1178_3606384_to_3609872.wav,གཉིས་པ་དེ་དེ་རིང། ཟའ་ཕྱོགས་ཚེ་མ་བྱད་པ་དེ་རིང་ ཟ་རྒྱས་ཐོབ་ཀི་ཡོད་མ་རེད།  ,3.488
STT_GR_0038_1179_3610160_to_3614096,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1179_3610160_to_3614096.wav,དེ་ཟང་ཕྱོགས་ཚན་མ་གཅིག་མར། དེ་ལ་སྦྱར་བའི་ཟོ་ེརེད། རྒྱར་བའི་ཟེར་རྒྱ་ས་ལ་སླེབས་ཡོད་རེད་ཟེ།  ,3.936
STT_GR_0038_1180_3614544_to_3617616,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1180_3614544_to_3617616.wav,ཟའ་ཕྱོག་ཚེ་མ་སྐྱེས་བའི་ད་ལང་བརྒྱ་ཤག་ལ་སླེབས་ཐུབ་ཀི་ཡོད་མ་རེད།  ,3.072
STT_GR_0038_1181_3617872_to_3620495,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1181_3617872_to_3620495.wav,དེ་རྒྱ་ཆེའ་ལམ་དེ་བ་ལ་ཡ་། རྒྱ་ས་ཅིག་ལ་སླེབས་དགོས་ན།  ,2.623
STT_GR_0038_1182_3621200_to_3622544,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1182_3621200_to_3622544.wav,ལོ་ྩད་ཟོ་རྒྱུ་ཚོ་བདུན་ཡིན་པ།  ,1.344
STT_GR_0038_1183_3623375_to_3625455,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1183_3623375_to_3625455.wav,འདི་ལ་ཡ་མེད་བྱེད་དགོས་རེད་གསུངས།  ,2.08
STT_GR_0038_1184_3625680_to_3628560,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1184_3625680_to_3628560.wav,ཡག་ཤས་ཏ་ལི་ལ་ཡའི་སུ་ཅུ་བདུན་།  ,2.88
STT_GR_0038_1185_3629040_to_3631504,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1185_3629040_to_3631504.wav,དེ་ན་རྒྱ་སྲས་ལམ་ལ་སློབ་འཛུག་དོང་ད་གུ་གསུང།  ,2.464
STT_GR_0038_1186_3632048_to_3632687,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1186_3632048_to_3632687.wav,ཨོ།  ,0.639
STT_GR_0038_1187_3632912_to_3633551,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1187_3632912_to_3633551.wav,དེ་དི།  ,0.639
STT_GR_0038_1188_3633743_to_3634768,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1188_3633743_to_3634768.wav,ཨ་ ཆུ་ཚོ་དེ།  ,1.025
STT_GR_0038_1189_3634895_to_3635663,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1189_3634895_to_3635663.wav,ཡ་ངོས་ྒྱད།  ,0.768
STT_GR_0038_1190_3635696_to_3636848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1190_3635696_to_3636848.wav,སྟབས་བྡེ་བའི་ཆེད་དང།  ,1.152
STT_GR_0038_1191_3637167_to_3640624,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1191_3637167_to_3640624.wav,ཨེ། དེ་ནས་ཇི་བཙང་མགོ་མཚོན་དགོ། ཨིུན་པ་དེ་ནས་བདག་ཏུ་བདག་ལྟར་བུ་ཐམས་ཅད་ལ།  ,3.457
STT_GR_0038_1192_3640720_to_3642768,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1192_3640720_to_3642768.wav,ཨེ་ནས་ཚིག་ཉུང་ཉུང་དུང་དེ་ཕར།  ,2.048
STT_GR_0038_1193_3643055_to_3643823,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1193_3643055_to_3643823.wav,དེ་འདི་ལྟ་བུའི་ ,0.768
STT_GR_0038_1194_3643984_to_3644752,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1194_3643984_to_3644752.wav,ཨེ། ལྷོ་ཐུག ,0.768
STT_GR_0038_1195_3644816_to_3647952,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1195_3644816_to_3647952.wav,དེནས་ྡུག་གཅིག་ཟོལ་ྱ་དོབ་དུན་ཡིན་ནབ་ནས། ཁོ་ག་འདི་ར་བྐུག་ཡོང་།  ,3.136
STT_GR_0038_1196_3648111_to_3650223,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1196_3648111_to_3650223.wav,རྒྱ་སྲེའ་ལམ་ལ་སྷོག་ཐོ་ཐོ་ལ་སྐུར་ཟེ།  ,2.112
STT_GR_0038_1197_3650832_to_3653872,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1197_3650832_to_3653872.wav,དེ་ནས་ཡི་ལ་གློ་གྲུབ་མངན་བཞི་རྒྱག་པ་བྱུང་ངོས་ཟེར།  ,3.04
STT_GR_0038_1198_3654256_to_3655504,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1198_3654256_to_3655504.wav,ཐོང་རང་ཉིད་ཀྱི་རང་ལ།  ,1.248
STT_GR_0038_1199_3655952_to_3656560,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1199_3655952_to_3656560.wav,ཨུནམ།  ,0.608
STT_GR_0038_1200_3656656_to_3660783,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1200_3656656_to_3660783.wav,དེ་ནས་དེ་ཟ་སངས་རྒྱས་ཐབས་ཅད་ ཁོང་སློབ་རྒྱུ་ཆེན་པོ་མ་རེད་ཟེ། སློབ་གྲོ་བྱུང་ཆོག་གི་རེད་ཟེ།  ,4.127
STT_GR_0038_1201_3661647_to_3665968,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1201_3661647_to_3665968.wav,ཨེ། རདོག་ཐབས་ྱེད་ས་རྒྱས་དོ་བོ་ཐབས་ྱད་རྟོག་ཐུབ་ཀི་ཡོད་མ་རེད། སུང་མཐའ་ཡོད་པ་རེད་ཟེ།  ,4.321
STT_GR_0038_1202_3666576_to_3667152,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1202_3666576_to_3667152.wav,དེ།  ,0.576
STT_GR_0038_1203_3667344_to_3668848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1203_3667344_to_3668848.wav,དེཡི་གཙུང་མ། དེ་ལས་དེ་རིང།  ,1.504
STT_GR_0038_1204_3668944_to_3670031,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1204_3668944_to_3670031.wav,བློ་གྲྭ་བྱུང་ཚོགས་ཡོད་པའི་ ,1.087
STT_GR_0038_1205_3670256_to_3673551,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1205_3670256_to_3673551.wav,ཨེ་ནས་མཁས་པ་ཐབས་ཆད་ཀི་བཟོད་པ་དེ་ནས་འདི་ལ་མི་རིབ་ཆོག་མང་པོ་ཡོད་རེད།  ,3.295
STT_GR_0038_1206_3673808_to_3675727,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1206_3673808_to_3675727.wav,ཨེ། རག་མ་འགྲོ་མང་པོ་ཡོད་ྱེད་ྱས།  ,1.919
STT_GR_0038_1207_3675823_to_3677839,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1207_3675823_to_3677839.wav,མཁད་དཔག་གྱིས་དཔེ་སྡེབ་སྦྱོར་རྣམ་ཞིས་ཀྱང་ཟེ།  ,2.016
STT_GR_0038_1208_3678319_to_3680848,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1208_3678319_to_3680848.wav,ཨོ་ཁི་པ་ཚབ་བྱ་ཧ་ལས་ཡ་ཅལ་ཡོང་རྩིས་ཆེན་པོ།  ,2.529
STT_GR_0038_1209_3680975_to_3684368,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1209_3680975_to_3684368.wav,ཨེ། ཡུ་བ་ཟེར་རྒྱུ་རེད་ མི་ཡ་ཟེར་རྒྱུ་རེད་ཟེ། ཨེ།  ,3.393
STT_GR_0038_1210_3684624_to_3685136,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1210_3684624_to_3685136.wav,ཨ་།  ,0.512
STT_GR_0038_1211_3685328_to_3685968,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1211_3685328_to_3685968.wav,ཧ།  ,0.64
STT_GR_0038_1212_3686192_to_3689232,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1212_3686192_to_3689232.wav,མདོ་དར་དམ་པ་སོག་མ་ྟུ་པའི་ཚེར། རྒྱབ་ཤས་ལག་ལེན་ཆོ་མི་ ,3.04
STT_GR_0038_1213_3689455_to_3690640,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1213_3689455_to_3690640.wav,ལག་པར་མཚན་ཟེ།  ,1.185
STT_GR_0038_1214_3691087_to_3693808,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1214_3691087_to_3693808.wav,ཨོ། མདོ་དང་ད་བར་གསུམ་ཐམས་ཅད་སྙིང་པོ་དེ་ལས།  ,2.721
STT_GR_0038_1215_3693839_to_3694511,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1215_3693839_to_3694511.wav,པེད་ནས་ ,0.672
STT_GR_0038_1216_3694832_to_3696144,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1216_3694832_to_3696144.wav,ཨེ། དེ་ནས་ཁོང་གིས་ནས།  ,1.312
STT_GR_0038_1217_3696240_to_3697424,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1217_3696240_to_3697424.wav,ཨ་ནི།  ,1.184
STT_GR_0038_1218_3697904_to_3698511,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1218_3697904_to_3698511.wav,མདོ་ཏག།  ,0.607
STT_GR_0038_1219_3698640_to_3699631,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1219_3698640_to_3699631.wav,དེ་ལ་རྟིན་པ་ཡི་ེ།  ,0.991
STT_GR_0038_1220_3699792_to_3700944,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1220_3699792_to_3700944.wav,ཟར་ལ་དུན་པ་ཡིན་པས།  ,1.152
STT_GR_0038_1221_3701167_to_3703279,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1221_3701167_to_3703279.wav,ཨེ་ནས་འདིས་དངོས་སུ་ཉམས་ལེན་རྗེད་ལ།  ,2.112
STT_GR_0038_1222_3703471_to_3705328,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1222_3703471_to_3705328.wav,ཨེ། ལག་རིམ་འཁྲོ་བ་མེད་པ་ཡིན་ཟེ།  ,1.857
STT_GR_0038_1223_3705743_to_3708240,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1223_3705743_to_3708240.wav,ཨེ། རྒྱ་སྲས་ལག་ལེན་ཁྲུབ་མིའ་ལག་པར་ཟན་ཟེ།  ,2.497
STT_GR_0038_1224_3708720_to_3709359,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1224_3708720_to_3709359.wav,ཨེ།  ,0.639
STT_GR_0038_1225_3709584_to_3710832,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1225_3709584_to_3710832.wav,ཨ་འདི་དངོས་གནས།  ,1.248
STT_GR_0038_1226_3711536_to_3712432,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1226_3711536_to_3712432.wav,གྲུབ་མའི་རིག་ཡིན་པ།  ,0.896
STT_GR_0038_1227_3712528_to_3714031,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1227_3712528_to_3714031.wav,ཨ་ཟེ་བསམ་གི་ཡོད་ཟེ།  ,1.503
STT_GR_0038_1228_3714384_to_3715663,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1228_3714384_to_3715663.wav,ཨེ། ལམ་དེ་བྱུང་ན།  ,1.279
STT_GR_0038_1229_3715888_to_3718160,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1229_3715888_to_3718160.wav,དེ་ནས་འྲམ་ན། ལབ་ནོར་བ་མེད་ཟེ། ནོར་ས་མེད་ཟེ།  ,2.272
STT_GR_0038_1230_3719247_to_3721136,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1230_3719247_to_3721136.wav,ལམ་བདེར་དེ་དོ་ཉམ་སེ་རང་ལ།  ,1.889
STT_GR_0038_1231_3721680_to_3722192,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1231_3721680_to_3722192.wav,དཔེར་ན།  ,0.512
STT_GR_0038_1232_3723488_to_3725087,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1232_3723488_to_3725087.wav,འདི་ཡག་སུ་གླང་བ་ཟེ་གཟོ་ཡོད།  ,1.599
STT_GR_0038_1233_3726240_to_3727584,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1233_3726240_to_3727584.wav,སྐྱིག་པ་མ་གཏོགས་མ་ཞུ་བའི།  ,1.344
STT_GR_0038_1234_3727904_to_3729727,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1234_3727904_to_3729727.wav,བླ་མ་དེ་། གྲྭ་པ་གཅིག་ཡོད་རེད།  ,1.823
STT_GR_0038_1235_3730240_to_3730912,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1235_3730240_to_3730912.wav,ང་ཚོ།  ,0.672
STT_GR_0038_1236_3731104_to_3732288,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1236_3731104_to_3732288.wav,ཨ། ལང་པ་དེ་ལ།  ,1.184
STT_GR_0038_1237_3732544_to_3733183,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1237_3732544_to_3733183.wav,དེ་རིང།  ,0.639
STT_GR_0038_1238_3733247_to_3733888,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1238_3733247_to_3733888.wav,ཨེ།  ,0.641
STT_GR_0038_1239_3734656_to_3737888,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1239_3734656_to_3737888.wav,རོ་ཐག་ལྗང་ཧྲིང། འཕྲོག་པ་ལྗང་ྲིང། ད་མེ་ལབ་རེད་མི།  ,3.232
STT_GR_0038_1240_3738816_to_3739584,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1240_3738816_to_3739584.wav,དེ་མི་མ་རབ།  ,0.768
STT_GR_0038_1241_3739616_to_3740768,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1241_3739616_to_3740768.wav,ཀྲུག་པག་ྱི་དེ་ཐབར།  ,1.152
STT_GR_0038_1242_3741087_to_3741663,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1242_3741087_to_3741663.wav,ཨེ།  ,0.576
STT_GR_0038_1243_3741696_to_3743392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1243_3741696_to_3743392.wav,དགེ་པགས་མེད་པ་མི་གཅིག་ཡོད་རེད།  ,1.696
STT_GR_0038_1244_3743808_to_3745600,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1244_3743808_to_3745600.wav,མེང་ན་གཏམ་འགྲེ་དབང་ྱང་ལ་དགོས་ཡོད་རེད།  ,1.792
STT_GR_0038_1245_3746080_to_3750624,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1245_3746080_to_3750624.wav,དེ་རིང་ཁོ་བླ་མ་ཇི་མི་རྡོ་རྗེ། བླ་མ་ཕཆི་མི་རྡོ་རྗེ་རྒྱ་སྲསལ་དེ་ག་སོང་། དེ་རིང།  ,4.544
STT_GR_0038_1246_3750848_to_3753216,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1246_3750848_to_3753216.wav,སྦྱང་གི་ལོག་ལ་གུ་སི་དགོས་པ་ནང་ལ་ད་བྲིས་ཡོད་རེད།  ,2.368
STT_GR_0038_1247_3753312_to_3754464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1247_3753312_to_3754464.wav,དཀའ་ས་ཀ་ལ་དྲིས་གནང་ན།  ,1.152
STT_GR_0038_1248_3754912_to_3755712,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1248_3754912_to_3755712.wav,དེ་གཙོ་བོ།  ,0.8
STT_GR_0038_1249_3755839_to_3757759,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1249_3755839_to_3757759.wav,རྒྱ་སིས་ལ་རེ་བླའ་མ་ྱི་མི་དེ་ི་ས་མ།  ,1.92
STT_GR_0038_1250_3757792_to_3758495,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1250_3757792_to_3758495.wav,དེ་ཁོང་གིས་ ,0.703
STT_GR_0038_1251_3758720_to_3761056,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1251_3758720_to_3761056.wav,དེ་ནས་ཁོ་གི་ྱུ་ཨ་ལབ་ན་ཚོ་ཁོ་དེ་པ་ྱལ་།  ,2.336
STT_GR_0038_1252_3761279_to_3764384,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1252_3761279_to_3764384.wav,དེ་ཁོ་ཁོགི་ཁག་གི་ལབ་ན་རྒྱལ་སྲིད་ལ་རེ་ཁ་ཚོད་བའི་ལབ།  ,3.105
STT_GR_0038_1253_3765024_to_3765792,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1253_3765024_to_3765792.wav,ཡ་གེ་ཤུས་མ་རེད།  ,0.768
STT_GR_0038_1254_3766015_to_3767328,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1254_3766015_to_3767328.wav,དེན་ཁོང་གི་རྒྱལ་སྲས་ལ་རེ།  ,1.313
STT_GR_0038_1255_3767712_to_3770464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1255_3767712_to_3770464.wav,ཁ་ཚོག་བ་ཏེ་ཁུ་རདི་ག་དེ།་དེ་ཁོ་གིས་ཁ་དེ་ཀློག་ཞུ་ཡི་རེད།  ,2.752
STT_GR_0038_1256_3770912_to_3771455,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1256_3770912_to_3771455.wav,དེ་ཁོ་ ,0.543
STT_GR_0038_1257_3772096_to_3774272,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1257_3772096_to_3774272.wav,སྐྱབས་དུ་ལོག་ཕར་ཕ་ཟི་ཙང་ཚག་།  ,2.176
STT_GR_0038_1258_3774368_to_3775424,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1258_3774368_to_3775424.wav,ཨེ་ནས་ད་ཁོག་དེ་ནས།  ,1.056
STT_GR_0038_1259_3775616_to_3776288,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1259_3775616_to_3776288.wav,དགེ་སལོང་གི་འགྲོབ།  ,0.672
STT_GR_0038_1260_3776480_to_3777919,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1260_3776480_to_3777919.wav,དེ་ནས་བླ་མ་དེ་རྒྱིབ་ལང་གི་རྒྱབ།  ,1.439
STT_GR_0038_1261_3778080_to_3778656,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1261_3778080_to_3778656.wav,ཨེ་ནས་ྱིས་མ།  ,0.576
STT_GR_0038_1262_3779008_to_3780031,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1262_3779008_to_3780031.wav,རྒྱ་མི་གིས་གཟོམ།  ,1.023
STT_GR_0038_1263_3780160_to_3782111,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1263_3780160_to_3782111.wav,རྒྱ་མ་གིས་ཟོང་། བཙོང་ཁང་ནང་ལ་རྫོང་ཚང་དུས།  ,1.951
STT_GR_0038_1264_3782464_to_3783008,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1264_3782464_to_3783008.wav,དེ་ནས།  ,0.544
STT_GR_0038_1265_3783136_to_3784031,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1265_3783136_to_3784031.wav,བཤད་བའི་དུ་དེ་ལ།  ,0.895
STT_GR_0038_1266_3784576_to_3785279,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1266_3784576_to_3785279.wav,ཡོང་དེས།  ,0.703
STT_GR_0038_1267_3785312_to_3786464,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1267_3785312_to_3786464.wav,ཆེན་པོ་ཡོད་རེད། ཡོང་འདི་ག་རེ།  ,1.152
STT_GR_0038_1268_3786720_to_3788576,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1268_3786720_to_3788576.wav,མེ་དི་ལ་ཁོར་རོག་རྩ་བ་ལ་ཡོད་མ་རེད།  ,1.856
STT_GR_0038_1269_3789631_to_3794144,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1269_3789631_to_3794144.wav,དམམ་པ་མེད་པ་བྱས། རདོ་ཐའ་ལ་ག་རེ་བྱས། ཁོ་ཁྲོ་ལང་ཡ་ཡོད་མ་རེད། ཕྱིན་ལ་ངཡི་དགོས་ར།  ,4.513
STT_GR_0038_1270_3794176_to_3796256,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1270_3794176_to_3796256.wav,ཙོ་ལ་ལ་དེ་འདྲས་ཡིད་ཁོག་གི་རེད།  ,2.08
STT_GR_0038_1271_3796895_to_3798336,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1271_3796895_to_3798336.wav,་། ཨེ་ནས་ཁོབ་འགྲོ་རེད།  ,1.441
STT_GR_0038_1272_3798432_to_3799743,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1272_3798432_to_3799743.wav,ད་ལས་ཀ་ལས་ྐོང་ལ་ད།  ,1.311
STT_GR_0038_1273_3799839_to_3802944,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1273_3799839_to_3802944.wav,དཔ་ཡ་མེ་དེ་འདྲ་བོ་ཡོད་མ་རེད། དེ་དངོས་སོ་ཟེར་ྲུག་ལབ་སོང་། ང་དེ་འགོ་བྱེད་།  ,3.105
STT_GR_0038_1274_3803008_to_3804544,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1274_3803008_to_3804544.wav,ཨེ། ཉམ་བསྡད་ཡོད་རེད།  ,1.536
STT_GR_0038_1275_3805024_to_3807392,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1275_3805024_to_3807392.wav,དེ་རིང་ག་སོང་གི་མིང་དཔེ་རྙས་ཀྱི་དེ་ལ།  ,2.368
STT_GR_0038_1276_3807455_to_3810080,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1276_3807455_to_3810080.wav,ྟོག་ལེབ་ཡིན་པ་གཏོགས་ལག་པ་ཡོད། ྟོག་ལེབ་ྱི་ར། ད་ྲོག་གི་ར་གནང་ི།  ,2.625
STT_GR_0038_1277_3810207_to_3811584,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1277_3810207_to_3811584.wav,ཏོ་ལིས་ད་ལོ་བ་རྒྱ་ཚུ་།  ,1.377
STT_GR_0038_1278_3811743_to_3813344,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_GR_0038_1278_3811743_to_3813344.wav,ག་ན་གོ ཧ་ཙི།  ,1.601
